仕業番号,仕業開始駅,仕業終了駅,便名,始発駅,終着駅,発時刻,着時刻,trip_id
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,17:21:00,17:38:30,平日_17時21分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:41:30,18:01:00,平日_17時41分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,18:06:00,18:24:00,平日_18時06分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,18:26:30,18:46:00,平日_18時26分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,18:51:00,19:08:30,平日_18時51分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,19:16:30,19:36:00,平日_19時16分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,19:46:00,20:04:00,平日_19時46分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,20:06:30,20:26:00,平日_20時06分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,20:33:30,20:51:30,平日_20時33分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,20:59:00,21:16:00,平日_20時59分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,21:22:00,21:37:30,平日_21時22分_系統16180
28仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,21:42:30,21:59:30,平日_21時42分_系統18160
28仕業,桟橋通五丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,高知駅前,桟橋車庫前,22:05:00,22:18:30,平日_22時05分_系統16170
,,,,,,,,
29仕業,後免町,桟橋車庫前,朝倉（はりまや橋・鏡川橋 経由）,後免町,朝倉,07:20:00,08:31:00,平日_07時20分_系統1130
29仕業,後免町,桟橋車庫前,文珠通（はりまや橋 経由）,朝倉,文珠通,08:37:30,09:17:30,平日_08時37分_系統13060
29仕業,後免町,桟橋車庫前,いの（はりまや橋・鏡川橋・朝倉 経由）,文珠通,伊野,09:30:00,10:35:00,平日_09時30分_系統6150
29仕業,後免町,桟橋車庫前,文珠通（はりまや橋 経由）,伊野,文珠通,10:41:00,11:40:00,平日_10時41分_系統15060
29仕業,後免町,桟橋車庫前,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,11:52:30,12:26:30,平日_11時52分_系統6110
29仕業,後免町,桟橋車庫前,文珠通（はりまや橋 経由）,鏡川橋,文珠通,12:38:30,13:12:30,平日_12時38分_系統11060
29仕業,後免町,桟橋車庫前,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,13:23:00,14:06:00,平日_13時23分_系統6130
29仕業,後免町,桟橋車庫前,ごめん（はりまや橋・文珠通・領石通 経由）,朝倉,後免町,14:12:00,15:15:00,平日_14時12分_系統13010
29仕業,後免町,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,後免町,桟橋通五丁目,15:22:00,16:13:00,平日_15時22分_系統1180
29仕業,後免町,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,16:19:00,16:38:00,平日_16時19分_系統18160
29仕業,後免町,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,16:43:30,17:01:00,平日_16時43分_系統16180
29仕業,後免町,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:04:00,17:23:30,平日_17時04分_系統18160
29仕業,後免町,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,17:28:30,17:46:00,平日_17時28分_系統16180
29仕業,後免町,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:49:00,18:08:00,平日_17時49分_系統18160
29仕業,後免町,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,18:13:30,18:31:00,平日_18時13分_系統16180
29仕業,後免町,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,18:34:00,18:54:00,平日_18時34分_系統18160
29仕業,後免町,桟橋車庫前,桟橋車庫（はりまや橋 経由）,高知駅前,桟橋車庫前,18:58:30,19:13:30,平日_18時58分_系統16170
,,,,,,,,
30仕業,桟橋通四丁目,桟橋車庫前,ごめん（はりまや橋・文珠通・領石通 経由）,桟橋通四丁目,後免町,07:25:30,08:19:30,平日_07時25分_系統17010
30仕業,桟橋通四丁目,桟橋車庫前,枡形（はりまや橋 経由）,後免町,枡形,08:28:00,09:15:30,平日_08時28分_系統1090
30仕業,桟橋通四丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,枡形,桟橋車庫前,09:19:30,09:41:30,平日_09時19分_系統9170
,,,,,,,,
31仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,07:29:00,07:48:00,平日_07時29分_系統18160
31仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,07:58:30,08:16:00,平日_07時58分_系統16180
31仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,08:19:00,08:38:30,平日_08時19分_系統18160
31仕業,桟橋通五丁目,桟橋車庫前,枡形（はりまや橋 経由）,高知駅前,枡形,08:46:30,09:01:00,平日_08時46分_系統16090
31仕業,桟橋通五丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,枡形,桟橋車庫前,09:04:30,09:26:30,平日_09時04分_系統9170
,,,,,,,,
32仕業,後免町,桟橋車庫前,桟橋車庫（はりまや橋 経由）,後免町,桟橋車庫前,07:30:00,08:21:30,平日_07時30分_系統1170
,,,,,,,,
33仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,07:35:00,08:34:30,平日_07時35分_系統1110
33仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,08:41:30,09:37:00,平日_08時41分_系統11010
33仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,09:45:00,10:42:00,平日_09時45分_系統1110
33仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,11:18:30,12:14:30,平日_11時18分_系統11010
33仕業,後免町,後免町,朝倉（はりまや橋・鏡川橋 経由）,後免町,朝倉,12:22:00,13:26:00,平日_12時22分_系統1130
33仕業,後免町,後免町,文珠通（はりまや橋 経由）,朝倉,文珠通,13:31:00,14:12:30,平日_13時31分_系統13060
33仕業,後免町,後免町,いの（はりまや橋・鏡川橋・朝倉 経由）,文珠通,伊野,14:29:00,15:30:00,平日_14時29分_系統6150
33仕業,後免町,後免町,文珠通（はりまや橋 経由）,伊野,文珠通,15:35:00,16:35:00,平日_15時35分_系統15060
33仕業,後免町,後免町,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,16:46:30,17:31:00,平日_16時46分_系統6130
33仕業,後免町,後免町,領石通（はりまや橋・文珠通 経由）,朝倉,領石通,17:37:00,18:31:00,平日_17時37分_系統13040
33仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,領石通,鏡川橋,18:36:00,19:21:30,平日_18時36分_系統4110
33仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,19:31:30,20:28:00,平日_19時31分_系統11010
,,,,,,,,
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,07:39:00,07:58:00,平日_07時39分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,08:03:30,08:21:00,平日_08時03分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,08:26:00,08:45:00,平日_08時26分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,08:51:00,09:08:30,平日_08時51分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,09:11:30,09:31:00,平日_09時11分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,09:36:00,09:53:30,平日_09時36分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,09:56:00,10:16:00,平日_09時56分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,10:23:30,10:41:00,平日_10時23分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,10:46:00,11:06:00,平日_10時46分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,11:13:30,11:31:00,平日_11時13分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,11:36:00,11:56:00,平日_11時36分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,12:03:30,12:21:00,平日_12時03分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,12:26:00,12:46:00,平日_12時26分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,12:53:30,13:11:00,平日_12時53分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,13:16:00,13:36:00,平日_13時16分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,13:43:30,14:01:00,平日_13時43分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,14:06:00,14:26:00,平日_14時06分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,14:33:30,14:51:30,平日_14時33分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,14:56:00,15:16:00,平日_14時56分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,15:23:30,15:41:00,平日_15時23分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,15:46:00,16:06:00,平日_15時46分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,16:06:00,16:24:00,平日_16時06分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,16:26:30,16:46:00,平日_16時26分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,16:51:00,17:09:00,平日_16時51分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:11:30,17:31:00,平日_17時11分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,17:36:00,17:54:00,平日_17時36分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:56:30,18:16:00,平日_17時56分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,18:21:00,18:39:00,平日_18時21分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,18:44:00,19:03:00,平日_18時44分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,19:08:30,19:26:30,平日_19時08分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,19:29:00,19:48:00,平日_19時29分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,19:58:30,20:16:30,平日_19時58分_系統16180
34仕業,桟橋通五丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,20:21:30,20:41:00,平日_20時21分_系統18160
34仕業,桟橋通五丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,高知駅前,桟橋車庫前,20:48:30,21:03:00,平日_20時48分_系統16170
,,,,,,,,
35仕業,後免町,桟橋車庫前,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,07:40:00,08:39:30,平日_07時40分_系統1110
35仕業,後免町,桟橋車庫前,桟橋車庫（はりまや橋 経由）,鏡川橋,桟橋車庫前,08:51:30,09:24:00,平日_08時51分_系統11170
,,,,,,,,
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通四丁目,高知駅前,07:45:30,08:01:30,平日_07時45分_系統17160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,08:11:30,08:29:00,平日_08時11分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,08:31:30,08:51:00,平日_08時31分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,09:28:30,09:46:00,平日_09時28分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,09:46:00,10:06:00,平日_09時46分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,10:13:30,10:31:00,平日_10時13分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,10:36:00,10:56:00,平日_10時36分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,11:03:30,11:21:00,平日_11時03分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,11:26:00,11:46:00,平日_11時26分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,11:53:30,12:11:00,平日_11時53分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,12:16:00,12:36:00,平日_12時16分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,12:43:30,13:01:00,平日_12時43分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,13:06:00,13:26:00,平日_13時06分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,13:33:30,13:51:00,平日_13時33分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,13:56:00,14:16:00,平日_13時56分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,14:23:30,14:41:00,平日_14時23分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,14:46:00,15:06:00,平日_14時46分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,15:13:30,15:31:30,平日_15時13分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,15:36:00,15:56:00,平日_15時36分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,16:13:30,16:31:00,平日_16時13分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,16:34:00,16:53:30,平日_16時34分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,16:58:30,17:16:00,平日_16時58分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,17:19:00,17:38:00,平日_17時19分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋通五丁目（はりまや橋 経由）,高知駅前,桟橋通五丁目,17:43:30,18:01:00,平日_17時43分_系統16180
36仕業,桟橋通四丁目,桟橋車庫前,高知駅（はりまや橋 経由）,桟橋通五丁目,高知駅前,18:04:00,18:23:00,平日_18時04分_系統18160
36仕業,桟橋通四丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,高知駅前,桟橋車庫前,18:28:30,18:43:30,平日_18時28分_系統16170
,,,,,,,,
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,07:50:00,08:49:30,平日_07時50分_系統1110
37仕業,後免町,後免町,文珠通（はりまや橋 経由）,鏡川橋,文珠通,08:56:30,09:30:00,平日_08時56分_系統11060
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,09:37:30,10:12:00,平日_09時37分_系統6110
37仕業,後免町,後免町,文珠通（はりまや橋 経由）,鏡川橋,文珠通,10:18:30,10:52:30,平日_10時18分_系統11060
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,11:08:00,11:41:30,平日_11時08分_系統6110
37仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,12:04:00,12:59:30,平日_12時04分_系統11010
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,13:07:00,14:04:00,平日_13時07分_系統1110
37仕業,後免町,後免町,文珠通（はりまや橋 経由）,鏡川橋,文珠通,14:09:00,14:42:30,平日_14時09分_系統11060
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,14:52:30,15:26:30,平日_14時52分_系統6110
37仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,15:49:00,16:44:30,平日_15時49分_系統11010
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,16:52:30,17:51:30,平日_16時52分_系統1110
37仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,18:01:30,19:02:00,平日_18時01分_系統11010
37仕業,後免町,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,20:10:00,21:06:30,平日_20時10分_系統1110
37仕業,後免町,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,21:20:00,22:14:00,平日_21時20分_系統11010
,,,,,,,,
38仕業,後免町,桟橋車庫前,枡形（はりまや橋 経由）,後免町,枡形,08:05:00,08:53:30,平日_08時05分_系統1090
38仕業,後免町,桟橋車庫前,桟橋車庫（はりまや橋 経由）,枡形,桟橋車庫前,08:57:00,09:19:00,平日_08時57分_系統9170
,,,,,,,,
39仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,15:28:00,15:59:00,平日_15時28分_系統17110
39仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,16:08:30,17:05:00,平日_16時08分_系統11010
39仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,17:15:00,18:14:30,平日_17時15分_系統1110
39仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,18:21:30,19:22:00,平日_18時21分_系統11010
,,,,,,,,
40仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,15:35:30,16:07:00,平日_15時35分_系統17110
40仕業,桟橋通四丁目,後免町,文珠通（はりまや橋 経由）,鏡川橋,文珠通,16:21:30,16:55:00,平日_16時21分_系統11060
40仕業,桟橋通四丁目,後免町,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,17:11:30,17:56:00,平日_17時11分_系統6130
40仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,朝倉,後免町,18:02:30,19:12:00,平日_18時02分_系統13010
,,,,,,,,
41仕業,桟橋通四丁目,後免町,文珠通（はりまや橋 経由）,桟橋通四丁目,文珠通,15:38:00,16:07:30,平日_15時38分_系統17060
41仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,16:22:30,16:56:30,平日_16時22分_系統6110
41仕業,桟橋通四丁目,後免町,文珠通（はりまや橋 経由）,鏡川橋,文珠通,17:01:30,17:35:00,平日_17時01分_系統11060
41仕業,桟橋通四丁目,後免町,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,17:44:30,18:28:30,平日_17時44分_系統6130
41仕業,桟橋通四丁目,後免町,文珠通（はりまや橋 経由）,朝倉,文珠通,18:35:00,19:17:30,平日_18時35分_系統13060
41仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,19:25:00,19:59:30,平日_19時25分_系統6110
41仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,20:39:00,21:33:30,平日_20時39分_系統11010
,,,,,,,,
42仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,15:48:00,16:19:30,平日_15時48分_系統17110
42仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,16:31:30,17:27:00,平日_16時31分_系統11010
42仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,17:37:30,18:36:30,平日_17時37分_系統1110
42仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,18:46:30,19:45:00,平日_18時46分_系統11010
,,,,,,,,
43仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,16:43:00,17:14:30,平日_16時43分_系統17110
43仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,17:21:30,18:21:30,平日_17時21分_系統11010
43仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,18:30:00,19:29:00,平日_18時30分_系統1110
43仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,19:53:30,20:50:00,平日_19時53分_系統11010
,,,,,,,,
44仕業,桟橋通四丁目,桟橋車庫前,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,16:48:00,17:19:30,平日_16時48分_系統17110
44仕業,桟橋通四丁目,桟橋車庫前,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,17:36:30,18:36:00,平日_17時36分_系統11010
44仕業,桟橋通四丁目,桟橋車庫前,鏡川橋（はりまや橋 経由）,後免町,鏡川橋,18:45:00,19:44:30,平日_18時45分_系統1110
44仕業,桟橋通四丁目,桟橋車庫前,文珠通（はりまや橋 経由）,鏡川橋,文珠通,19:59:00,20:32:30,平日_19時59分_系統11060
44仕業,桟橋通四丁目,桟橋車庫前,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,20:42:30,21:23:00,平日_20時42分_系統6130
44仕業,桟橋通四丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,朝倉,桟橋車庫前,21:31:00,22:06:30,平日_21時31分_系統13170
,,,,,,,,
45仕業,桟橋通四丁目,桟橋車庫前,文珠通（はりまや橋 経由）,桟橋通四丁目,文珠通,16:50:30,17:20:00,平日_16時50分_系統17060
45仕業,桟橋通四丁目,桟橋車庫前,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,17:32:00,18:16:00,平日_17時32分_系統6130
45仕業,桟橋通四丁目,桟橋車庫前,文珠通（はりまや橋 経由）,朝倉,文珠通,18:22:30,19:05:00,平日_18時22分_系統13060
45仕業,桟橋通四丁目,桟橋車庫前,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,19:16:30,19:58:30,平日_19時16分_系統6130
45仕業,桟橋通四丁目,桟橋車庫前,文珠通（はりまや橋 経由）,朝倉,文珠通,20:04:30,20:45:00,平日_20時04分_系統13060
45仕業,桟橋通四丁目,桟橋車庫前,鏡川橋（はりまや橋 経由）,文珠通,鏡川橋,20:50:00,21:22:00,平日_20時50分_系統6110
45仕業,桟橋通四丁目,桟橋車庫前,桟橋車庫（はりまや橋 経由）,鏡川橋,桟橋車庫前,21:35:00,22:04:00,平日_21時35分_系統11170
,,,,,,,,
46仕業,桟橋通四丁目,後免町,文珠通（はりまや橋 経由）,桟橋通四丁目,文珠通,17:10:30,17:40:00,平日_17時10分_系統17060
46仕業,桟橋通四丁目,後免町,朝倉（はりまや橋・鏡川橋 経由）,文珠通,朝倉,17:57:30,18:41:00,平日_17時57分_系統6130
46仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,朝倉,後免町,18:48:00,19:55:00,平日_18時48分_系統13010
,,,,,,,,
47仕業,桟橋通四丁目,後免町,領石通（はりまや橋・文珠通 経由）,桟橋通四丁目,領石通,17:18:00,17:59:00,平日_17時18分_系統17040
47仕業,桟橋通四丁目,後免町,鏡川橋（はりまや橋 経由）,領石通,鏡川橋,18:08:00,18:54:00,平日_18時08分_系統4110
47仕業,桟橋通四丁目,後免町,ごめん（はりまや橋・文珠通・領石通 経由）,鏡川橋,後免町,19:11:30,20:08:00,平日_19時11分_系統11010
,,,,,,,,
48仕業,桟橋通四丁目,鏡川橋,鏡川橋（はりまや橋 経由）,桟橋通四丁目,鏡川橋,17:28:00,17:59:00,平日_17時28分_系統17110
48仕業,桟橋通四丁目,鏡川橋,文珠通（はりまや橋 経由）,鏡川橋,文珠通,18:06:30,18:42:30,平日_18時06分_系統11060
48仕業,桟橋通四丁目,鏡川橋,いの（はりまや橋・鏡川橋・朝倉 経由）,文珠通,伊野,18:51:30,19:59:00,平日_18時51分_系統6150
48仕業,桟橋通四丁目,鏡川橋,文珠通（はりまや橋 経由）,伊野,文珠通,20:04:00,21:05:00,平日_20時04分_系統15060
